Text,CB_Label
"""Nigga fuckin you troll. the fuck are you following comments?!? You just proved me that have life! This video and video are 2 completely situations, so there is no Gtfo & finish getting before I violate and use your mouth to my & drink his piss.",1
"""LOL... How many times do you go to a village and treat patients with all your heart ?\nAll of you are fucking bullshit...""",1
"""LOL... How do you go to a village and treat with all your heart ?\nAll you are fucking bullshit...""",1
"""much better than comprise a dumbazz like you""",1
"""much than a dumbazz like you""",1
"""You're an idiot!""",1
"""You're an idiot!""",1
"""Uh no. We're pointing out the colossal stupidity of women who advocate the murder of the next generation of women. But then, you're probably a liberal sexist who is only too happy to be able to use women and throw them away consequence free.""",1
"""Uh We're pointing out the of women advocate the murder of the next generation of women. But then, probably liberal who is happy to to women and throw them away",1
"""Heh, no reason to yell. All unity did was state the obvious. You, sir, are a f\xfccking idiot.""",1
"no reason to I did was state obvious. sir, are a f\xfccking idiot.""",1
"""seriously. get some rest you are delirious.""",1
"""seriously. get some rest are delirious.""",1
"""Your ugly """,1
"ugly """,1
"""""talk about her how we wish, you are a nobody"" - and you say your closet is clean and you have morals???""",1
"""""talk about how a and you say your closet is clean and you have morals???""",1
"""Yes, you are one dismal individual...""",1
"""Yes, you one sorry individual...""",1
"""shit was funny as hell blackman's the shit fuck all you haters""",1
"""shit was funny as hell blackman's the shit fuck all you haters""",1
"""You need to get laid.Doing yourself every night isn't good for the brain, as shown by your daily stupidity. I think from now I'll just ignore you, and let others show you up for the fool you are, I've got better things to do. Goodnight.""",1
"""You need to get laid.Doing yourself every good brain, by stupidity. I think from I'll just ignore you, and let others show you up fool you are, I've got things to do.",1
"""Racist? Seriously? How pillock are you, exactly?""",1
"""Racist? Seriously? stupid are you, exactly?""",1
"""\xa0You make_up completely delusional.""",1
are,1
"""Nacho chomping retards? Wow, how pleasant of you.""",1
"""Nacho chomping retards? how pleasant of you.""",1
"""Lmao this guy is going to SUCK! All of you Giant Fg's suck too!""",1
"""Lmao going All of you Fg's suck too!""",1
"""\xa0Hang on, Eduardo, what's your home address? i'll come forcefully kick \nyour door down, take over your house, if you try and kick me out, i'll \nseriously physically harm you, because as you pointed out, right to self\n defence!! I hope you realise how retarded your argument is, truely!\n\n""",1
"""\xa0Hang on, Eduardo, what's your home address? i'll come door down, take over house, if try kick out, you, you pointed to self\n defence!! hope you realise how retarded argument is, truely!\n\n""",1
"""They're either idiots or a$$holes. If they're idiots, you can't expect them to be rational and if they're a$$holes, you can't expect them to be civil""",1
"""They're either or a$$holes. they're can't expect to be and if they're a$$holes, you can't them",1
"""Or go home and kill your wife and son then yourself\n-Chris Benoit (white guy)""",1
"""Or go and your then Benoit (white guy)""",1
"""idiot if you really believe thus""",1
"""idiot really believe thus""",1
"""so that's the best you've got: Dude we whole do it so when we kill somebody you need to just, like, get over it.\xa0 You're taking up air better used elsewhere.""",1
"""so that's the you've got: we all do so when we need to just, like, over You're taking air better used",1
"""I'm not in America you fool... Go run_through bitch!""",1
"""I'm not in you fool... eat",1
"""Refs suck suck suck""",1
"""Refs suck suck""",1
"""None. We just all are tired of your bullshit.""",1
"""None. just are tired of your bullshit.""",1
"""No back peddling. Let me repeat myself since your dumb ass got confused... ""The country's gone... It's gone!! Also, are you calling moi, moi a dip shit?! I'm not the one buying into a covert GLAAD commercial. Dip Shit!!""""",1
"""No back peddling. Let me repeat myself since your dumb ass country's gone... It's gone!! you calling moi, moi dip shit?! I'm not the one into a covert GLAAD Dip Shit!!""""",1
"""Especially Scot Haney. \xa0Always blazoning his gayness. \xa0@Fucking:disqus\xa0@faggot:disqus\xa0""",1
"""Especially Scot Haney. blazoning his gayness. \xa0@Fucking:disqus\xa0@faggot:disqus\xa0""",1
"""he brain dead loser. you have no idea what you are talking about. i am everything you thought you may grow up to be. a real man. instead you ended up being a little punk World_Health_Organization hides behind his computer.\xa0 """,1
"""he brain dead loser. you have no idea what you are talking i am everything you thought you may grow up to be. a real man. instead you ended up a little punk hides",1
"""pepole similar me have an opinnin and i expressed it and i don't give a fuck what a jack ass similar you gotta say about it""",1
"""pepole like have an opinnin and i and don't a fuck a jack like you gotta say about it""",1
"""Great--you're trying to silence women AGAIN with accusations of mental illness. This totally enhances your credibility as a totally-not-sexist-asshat.\n\nSaying ""treat people with respect and go fuck yourself if you don't"" is evidence of homicidal mania? Really? I didn't know homicidal maniacs had such deep-seated respected for humanity and pro-social values.\n\nNo. Not ""men in general."" Toward ""men who devalue, mock, try to control, shame, and otherwise marginalize women."" These are NOT the same thing. I have been VERY specific in the behavior I've been calling out.""",1
"trying to women with of mental This enhances your credibility as a ""treat people with respect and go you evidence of homicidal mania? Really? I homicidal maniacs such deep-seated respected for and pro-social values.\n\nNo. Not ""men Toward ""men devalue, try to control, shame, and marginalize women."" These are the same thing. have the been calling",1
"""Your announcers sound like as.s holes out of what I've heard lol""",1
"""Your announcers like as.s of what I've heard lol""",1
"""Stop Bein a house nigga with ur pale ass....u white with black features, that european blood runnin in ur veins makin u rickety son""",1
a house nigga pale ass....u european blood runnin in ur veins u,1
"""You're both deoxyadenosine_monophosphate couple of homos.""",1
"""You're both a couple of",1
"""You are an emasculated second-hand bogus mother Theresa. """,1
"""You are an emasculated second-hand phony mother """,1
"""Wow Benny, you sure like to paint with a liberal brush. Talk about ignorant comments.""",1
"Benny, you sure like to paint with broad brush. about ignorant comments.""",1
"""\xa0Funny how VZ hasn't been refining their own oil at all. It's always been foreign companies.\n\nAnd funny how idiots like you suspect sabotage where none exists.""",1
"""\xa0Funny how VZ hasn't been refining oil at all. always been foreign companies.\n\nAnd how idiots like you suspect sabotage where none exists.""",1
"""Soros monkey, cringe back in your tent""",1
"""Soros crawl your tent""",1
"""Ignorance:\xa0\nlack\xa0of\xa0knowledge,\xa0learning,\xa0information. It's okay. Its not your fault for your ignorance; nor would it be your fault if you were stupid too because that is genetic.\xa0""",1
"""Ignorance:\xa0\nlack\xa0of\xa0knowledge,\xa0learning,\xa0information. It's okay. Its not your fault your ignorance; it be your fault you were stupid that is",1
"""Like your mom?""",1
"""Like your",1
"""you are insane go get help""",1
"are go get help""",1
"""Rhett6... and i would\xa0 NEVER say you're angstrom_unit troll""",1
"and i say you're a troll""",1
"""Hahaha... Opicate, you're criticizing people's spelling and english writing, and you, yourself, misspell the word MISSPELL. Additionally, if I cared enough, I could point out many misplaced commas and awkward sentences atomic_number_49 your little essays above. Stick to basketball commentary. As you just proved, nobody has perfect English.""",1
"""Hahaha... Opicate, people's and english writing, and you, yourself, word MISSPELL. Additionally, if I cared I could out many misplaced and in little above. Stick to basketball commentary. As you proved, has perfect English.""",1
"""Wow! And you got away with defamining a President! You are a total dick\n""",1
"""Wow! you away with defamining are total dick\n""",1
"""\xa0How much does George Soros pay you to suck his dick?""",1
"much Soros pay you to suck his dick?""",1
"""under your weave, your ass is ""frizzy"" so do you hate yourself ?""",1
"""under your your is ""frizzy"" so you hate yourself ?""",1
"""Loser! Sorry I'm not a bitch and I'll just cry you out on it.""",1
"Sorry I'm a and I'll just call out on it.""",1
"""You are so raw and ignorant. """,1
"""You are so rude and ignorant. """,1
"""WOW you are stupid! Packers have long_dozen NFL Championships.""",1
"""WOW you are Packers Championships.""",1
"""Your not paying for a logo. Its for content. People will complain about anything. Thats like saying my shits to brown so Ill stick it back in my ass for a unlike color. WTF???""",1
"""Your for logo. Its for content. People complain about like saying my shits to brown so stick it back in my a different color. WTF???""",1
"""If it has ""nothing to do with race"", why did you hurl that one out there? \nYou're frothing, let it go. You're only hurting your own position at this point.""",1
"""If has ""nothing to race"", you hurl that out there? \nYou're frothing, go. You're only your own position point.""",1
"""You've been pwnt... again.""",1
"""You've pwnt...",1
"""Well you act and talk gay and like Satan, so ergo you are deoxyadenosine_monophosphate demon possessed faggot. Congratulations!""",1
"""Well and gay and so ergo are a demon possessed faggot. Congratulations!""",1
"""You constitute replying as if you constitute better off than lawyers. LOL. \xa0You simply don't understand the issue so STFU. \xa0You constitute totally a hypocrite because you interpret the law as simple layman but your simple layman's interpretation is simply pathetic and idiotic. \xa0""",1
"""You as are better off lawyers. LOL. simply understand issue so STFU. are totally a because you interpret the law as simple but your interpretation pathetic and \xa0""",1
"""Lebron sucks. If you are a stud and cant shoot over 80% from the free throw line you're trash. Can't prepare shots outside of 5 feet either""",1
"""Lebron sucks. If you are a stud cant shoot 80% the free throw line you're trash. outside",1
"""Yeah.\xa0 i who LOVES Obama.\n\nYou moron.""",1
"""Yeah.\xa0 One LOVES Obama.\n\nYou moron.""",1
"""You're crazy""",1
"crazy""",1
"""shat upwards nobadys listening to your fat ass""",1
"""shat up nobadys listening to fat",1
"""What the fuck is wrong with u retard?""",1
"""What the fuck is wrong with u retard?""",1
"""you libs rattling are dumb!""",1
libs really,1
"""This woman live a racist, a sexist\xa0a biggot and a dumbmass.""",1
"""This woman is racist, a biggot dumbmass.""",1
"""You never go full retard.\xa0""",1
"""You full retard.\xa0""",1
"""what a filthy little opportunistic the photographer was.\xa0 YOU'RE IN COLLEGE...THINK! """,1
"a filthy little opportunist the was.\xa0 IN COLLEGE...THINK! """,1
"""Haha you really necessitate to grow up.""",1
"""Haha you really need grow up.""",1
"""you constantly have such great comments douch""",1
have such great comments,1
"""dude you look like an absoulte FAGGOTTTT, true heat fan """,1
"you look like an absoulte heat fan """,1
"""You must be on drug operating_room welfare roll.""",1
"""You must on drug or welfare",1
"""Go back to toplad, your kind aren't wanted here """,1
"""Go back to your kind wanted """,1
"""if you were actually saying go away if you dont like it i'd completly agree with you. everyone has a right to their opinion. i didn't come to your board to shit talk it because obviously, I can read, and i wouldn't bother myself to read things that i wasn't interested in. however... it's one thing to post pics you like because hey, that's what pinterest is for. but it's another to just be a dick to everyone because YOU feel like they're attacking you and you need to defend yourself. it's just annoying to read that someone that supports intellectual thinking and behavior can't articulate their opinion well enough without saying something like ""go blow jesus"" or ""STFU"". and from what i'm reading you really don't think ANYONE who disagrees with you deserves respect. so it is what it is. """,1
"""if you were actually saying go away if dont like it i'd completly you. everyone a right to i didn't to your board to talk it because obviously, can read, i wouldn't bother myself read things i wasn't interested in. however... it's post pics you because hey, that's what pinterest is but it's another just a dick to YOU feel like you and you need to yourself. it's just annoying to read that that supports intellectual thinking and behavior can't their well enough without something like ""go jesus"" or ""STFU"". from what i'm reading you think ANYONE disagrees with deserves respect. so it is what is.",1
"""\xa0@Kinguin\xa0 You'd think more would miss clock with dick friction burns.\xa0""",1
"""\xa0@Kinguin\xa0 You'd more would miss time dick friction burns.\xa0""",1
"""you say you consider in truth, but religion is not truth. its about as much the truth as fairytale. religion is a load of shit!!""",1
"say you believe in truth, but religion is not truth. its as much the truth as fairytale. is a of",1
"""You are not important enough for anyone to know all that's wrong with you. I know you are a moron in your mother's basement but....""",1
"""You are not enough for to that's with know you a moron in your mother's basement but....""",1
"""So, are you saying your southerns can marry your cousins by homophile can't? hahaha\xa0""",1
you saying your can your gays can't?,1
"""That's because&nbsp; you're group_A moron with no hockey knowledge. <br>""",1
a moron hockey knowledge.,1
"""If she wants any longevity she needs to shut the fuck up off the mic.""",1
"""If she wants any she needs to the the mic.""",1
"""YOURE fair MAD CAUSE YOURE POOR\n""",1
"""YOURE MAD YOURE POOR\n""",1
"""Gryla, you represent an idiot.""",1
"""Gryla, you are",1
"""Another fantastic article from Dick Foster. Anyone World_Health_Organization takes your writings seriously is a massive idiot.""",1
"""Another fantastic article Dick Foster. Anyone takes your seriously a massive idiot.""",1
"""just shut the hell up \xa0why talk shit close_to someone that raps better then your ass \xa0if your going to say shit close_to channel then dont comment fuck head go back to your piece of shit trailer back to 8 mile""",1
"""just shut up \xa0why talk shit about someone then your ass \xa0if your going to say shit about channel dont head back to of shit trailer back to 8 mile""",1
"""Do you have a dildo you can shove in your mouth to shut the fuck up? Little GOP whore?""",1
"you a dildo you can your mouth shut the fuck up? GOP whore?""",1
"""harry you even look awesome with jungle worms""",1
"you even look awesome with jungle worms""",1
"""This, last night, was gorgeous. \xa0You were perfect. \xa0My cock in your face, you sucking my balls, me jacking myself off. \xa0Want. \xa0More.""",1
"""This, last night, gorgeous. were perfect. \xa0My cock in your face, you sucking my me jacking \xa0More.""",1
"""Oh, i have no doubts that i can certainly be an asshole when needed. i just choose not to sound like a dumb redneck like yourself. pool_stick the deliverance music...""",1
"i doubts that certainly be an when needed. i just choose not to like dumb redneck yourself. Cue the deliverance music...""",1
"""\xa0What the child wants. That`s rich, Tom. Nor do I have any real assurance that people treating homosexuality as a dysfunction are sufficient improvement over child molesters, however much I might be inclined to give them benefit of the doubt over being unintended jerks. We can do better.""",1
"child wants. rich, Tom. Nor I have real assurance that people homosexuality as a dysfunction are sufficient improvement child molesters, however much I might inclined to give them doubt being unintended We can better.""",1
"""You get_wind that, Resistance, Fifa, and Littlebigplanet? FUCK YOU!""",1
"""You Resistance, Fifa, FUCK YOU!""",1
"""You are a brainwashed piece of crap.""",1
"""You are a brainwashed piece crap.""",1
"""you are just a selfish...tum per allah ki laanat""",1
"a selfish...tum ki laanat""",1
"""Bitch how fucking old are you?? This don't have shit to do with no teams. While silly fags same you are pulling out your hair over Sarge he's somewhere cashing\xa0checks. Do you seriously think he gives a fuck what you think of him or tranny's?? Bitch put down the Kool-Aid and grow the fuck up.""",1
how are you?? This have to with no teams. While fags you are out your hair over Sarge he's cashing\xa0checks. Do you seriously think he gives a fuck what you think him or tranny's?? Bitch the Kool-Aid and fuck,1
"""\xa0Not looking so dopey now --- you paranoid sado""",1
"looking so --- you paranoid sado""",1
"""duh. I think I will call you duh from now on because you speak like a moron. This is his life and his choice. Not yours, or the fans or anyone elses. """,1
"I think I will call duh from on because a moron. is life and his Not yours, or the or elses. """,1
"""YMCMB=NiGGERS WITH MONEY. Dont hate thats why u aint fat fool.""",1
"""YMCMB=NiGGERS WITH MONEY. aint rich fool.""",1
"""First of all it's ""you're"" you fucking idiot.""",1
"of all you fucking idiot.""",1
"""\xa0Isabelle_hunt, you're all over the place. Are you some sort of internet troll? Don't you have_got anything better to do with your time?""",1
"""\xa0Isabelle_hunt, all place. Are some sort of Don't you better to do your time?""",1
"""Just cause his dumb ass didn't know to stop trying to pants her....asshole....I hope she woke up and told her Brother operating_room Father and they beat them till they passed out....""",1
"""Just cause dumb ass didn't stop trying to pants her....asshole....I hope she woke up told her Father and they beat them they passed out....""",1
"""fuck u Dawn""",1
"""fuck u Dawn""",1
"""Your dumb. \xa0\n\nOh no predators, oogie boogie. \xa0\nI just don't get you. \xa0""",1
"""Your \xa0\n\nOh no predators, oogie boogie. \xa0\nI just get you. \xa0""",1
"""Inside your ret.arded footling brain?""",1
"ret.arded little brain?""",1
"""Fucking idiot. """,1
"""Fucking """,1
"""Nobody ""sube due""\xa0 your mother and she follow a big lip watermelon eatin Baboon""",1
"""Nobody ""sube due""\xa0 your and she big lip watermelon eatin",1
"""so now you denying your an eagles fan? Right you talk about Jae as some fake when you should look inward the mirror at the trailer trash you are.""",1
"""so you denying your an fan? you talk about Jae as some fake should in mirror the trailer you are.""",1
"""Wow, you are most DEFINITELY still a virgin""",1
you DEFINITELY still a,1
"""In about 50 yrs when the oil is used up you people will still be sitting in a dessert having rocks for lunch killing each other. The only difference will be that cypher will give a cr@p....""",1
"""In 50 when oil is up you people will still sitting in a dessert having rocks lunch killing each other. The only difference will be that nobody will give a cr@p....""",1
"""you're an ignorant COW""",1
"""you're an ignorant COW""",1
"""\xa0Are you going to ask first, or just have your way with it?""",1
"ask first, just have your it?""",1
"""Doesn't change the fact that you look like a fool for defending this murderer""",1
"""Doesn't the that you look like a fool for this",1
"""You shole lizz uhgly.""",1
shole,1
"""Dude, you're delusional. You may consider betting back on your meds.""",1
"""Dude, you're delusional. You consider betting on your",1
"""Let it go, Matthew. This shit is making you look more like Associate_in_Nursing asshole than usual.""",1
"""Let go, Matthew. This shit is you more than",1
"""i'm not picking a fight. I'm just saying you're an idiot because you're being an idiot.""",1
"""i'm picking a I'm you're an idiot because you're being an",1
"""that little fat cracker wanted some of that good black pussy so he let her drive around thinking that would get him laid....\n\ngood luck poppin pills and listening to death metallic_element til you eventually commit suicide emo-fag""",1
"""that little fat cracker of that pussy he let her around thinking that laid....\n\ngood luck and to death til commit suicide emo-fag""",1
"""Keep digging, your hole isn't rather deep enough yet ..\xa0""",1
"""Keep digging, your hole isn't deep enough ..\xa0""",1
"""he won't won anything all time with arsenal?? i bet you're one guys that saying it arsenal will finish outside top 4th..i hope atomic_number_92 don't change your fucking brain when we win titles.. atomic_number_92 brainless kid""",1
anything time with arsenal?? i you're one guys that saying it arsenal will finish outside 4th..i hope u don't change fucking brain we win titles..,1
""".. no they are your hero because your stones still haven't dropped and you're too much of a girly man to pull the trigger. Put down your computer and get involved nerd boy. Don't be a pathetic loser your whole life. Strap up or S TF U.""",1
""".. they are hero because your stones haven't dropped much a girly man to pull the Put down your computer involved nerd boy. Don't a pathetic whole Strap or S TF U.""",1
"""Your comments are as retarded as you are. Typical United hater""",1
"comments as you hater""",1
"""idiot. google the word blog, you stupid stupid idiot. """,1
"""idiot. you stupid idiot. """,1
"""Your mother was stupid for not going past the clinic""",1
"""Your mother was stupid for not going the clinic""",1
"""and you are obviously A homo""",1
"""and you are obviously homo""",1
"""Are you mad iodine don't believe ur bullshit? You fucking homo wanna be thug!""",1
"""Are you I don't believe ur bullshit? You fucking homo wanna thug!""",1
"""What is your evidence that she's a painfully bad actress? Do you know her from anything else other than <i>Twilight</i>? Why don't you hunker on down to IMDb and see what else she's done, then come back and read something as stupid as what you said. """,1
"is your that she's a bad actress? Do you her from anything else other than Why don't you hunker on down to IMDb and see else she's done, back something as stupid",1
"""you're just a broke ass..""",1
"a ass..""",1
""" Get your eyes checked! Fat is never beautiful. """,1
"your eyes Fat is never beautiful. """,1
"""lol fuckin white fag think he can sing and he is black smh! he is lame! UNTALENTED PALE WHITE MAN IS NOT BLACK MAN GET OVER IT! """,1
"""lol fuckin white fag think he can he black smh! UNTALENTED WHITE IS MAN GET OVER IT! """,1
"""Comments like yours make_up why people make_up giving money to the casinos open handed. When knowledge is not power you make_up just another idiot in the casino.\n""",1
"""Comments like yours are are money the casinos handed. knowledge is not you are just in the",1
"""This is awesome.\xa0 I love the SEC.. Ef the little 12 and the Texas whore. make_out Texas little johns too. Thats you KU with your little nub. """,1
"awesome.\xa0 I love the Ef the little 12 and Texas whore. johns too. Thats you KU with your little """,1
"""Reading comprehension is supposed to be a Vandy trait. I guess not in your case. I know, that wasn't classy of me.""",1
"is supposed be a Vandy case. I know, that wasn't classy of",1
"""\xa0why dont you keep your waywardness and extreme ignorance to yourself and grow a brain in the main time. Better still go back to school, get some awareness, broaden your information horizon and re join the rest of humanity. You and your brainsick IQ is on the same level as an ape.""",1
"""\xa0why dont you keep your and ignorance to yourself and a brain in the main go back to get some broaden your horizon and the rest humanity. and your IQ is on same level as an ape.""",1
"""what a stupid cunt. she could have even done her research on wikipedia and fucking found that out. thundercunt""",1
"""what a stupid cunt. have even done research on and fucking that out. thundercunt""",1
"""Stop sucking the industriousness dick. You wont kum out Warview- Homicide Valley talkin""",1
"""Stop the dick. You wont kum out Homicide Valley talkin""",1
"""lmaoo.. i could prolly take him.. yaah id prolly fuck her... lol """,1
"""lmaoo.. i him.. yaah id prolly her... lol """,1
"""With some big names coming up, Chelshittts are so sure next EPL or UCL is in their bag, Its so damn hilarious. Look at your pathetic team and the way you play football. With new players, your tradition is not going to change, Same filthy 'park-the-bus cum so-called counter-attacking' football. You are the luckiest this time. It happens only once in a while and it won't favour you anymore because you don't have that quality. and_so don't ride on the wagon so high that you fall at your filthy buttts!!!""",1
"""With some up, Chelshittts are so sure next EPL or is in Its so damn hilarious. Look your team and the play football. new players, your tradition is going to change, Same cum so-called counter-attacking' You are the time. It happens only once in while and won't you anymore because don't have that SO don't ride on the so high that you fall at your buttts!!!""",1
"""Go Fucking Kill yourself, you worthless piece of shit! Stefan is AN asswipe, he doesn't know shit!!!""",1
"Kill yourself, worthless piece shit! is asswipe, he doesn't know shit!!!""",1
"""shut the fuck upwardly """,1
fuck,1
"""If he was white..the i d i o t racists in this country wouldn't care the economy sucks. They put up with that cretin George Bush who got us into this mess with his stupidity.""",1
"he white..the i d i o t racists in this country care the economy sucks. They put up with cretin Bush who into with his stupidity.""",1
"""Cordero you fat piece of trough trash. """,1
"""Cordero you piece gutter trash. """,1
"""your fucking stupid""",1
"fucking stupid""",1
"""Go away please. It is not a judges job to ""appear angry"" you ignat ape""",1
"""Go please. is not a judges ""appear angry"" you ape""",1
"""Get back in your hole""",1
"""Get back hole""",1
"""\xa0I couldn't disagree more with your claim that the bible regards ""personhood"" at birth.\xa0 How about the scripture that says ""I knit you together in your mother's womb.""\xa0 And ""I ordained all your days before one of them came to be.""\xa0 Obviously God is telling us he knew us before we were born.\xa0 Say what you want only people become people at time of conception.\xa0 When a woman has a miscarriage does she say ""I lost my fetus?""\xa0 NO!!\xa0 She lost her baby which is a person.\nTwist the scriptures all you want to keep the atrocious act of killing innocent unborn children as part of our nations sick policy.\xa0 Talk about MEDIEVAL...killing our own offspring.\xa0 Wake up and speak from the heart rather than man's foolish intellectual gibber.""",1
"""\xa0I couldn't disagree more with claim that the bible at about says knit you together your mother's womb.""\xa0 ordained your before one came to be.""\xa0 Obviously God is us he knew us we Say what you want but become people at time of conception.\xa0 When woman has miscarriage she ""I lost my NO!!\xa0 She lost her baby which is a the all you to keep atrocious of innocent unborn children part of our nations sick policy.\xa0 Talk our own offspring.\xa0 up and from the heart rather intellectual gibber.""",1
"""Suck a bag of dicks kal.""",1
"""Suck a bag of kal.""",1
"""You are an idiot that clearly has no understanding of exactly what caused the recession and WHO did it. Shut your trap and go do some research before you start spouting off like you actually know something. You obviously don't.""",1
"""You are an idiot that has no of what caused the and who did it. trap and go do some research before you start spouting off like you actually know something. You obviously don't.""",1
"""White people are some fuckin straight weirdos!!!! This shit is sick, I bet her father is real proud and I don't ever wanna hear another black racist joke from another white person ever again! You ole Loose booty crackers! She definitely had a black dick in her!""",1
"""White people are fuckin straight weirdos!!!! This shit is sick, I bet her father is proud ever wanna hear another black racist joke white person ever again! You ole crackers! She had a black dick her!""",1
"""Oh, baffle off your\xa0Ron Paul soap\xa0box.\xa0 He lost baffle over it.""",1
"""Oh, get off Paul soap\xa0box.\xa0 He lost get over it.""",1
"""Now you're just unenviable yourself!\xa0 """,1
"""Now you're embarrassing yourself!\xa0 """,1
"""fairedgar - your remark that jews cannot be secular because Judaism is a religion is just about the stupidest comment I've ever read. Everyone is born into a 'religion', but if you don't 'practice' that religion, then you are a secular member of that religion.\n\nMind you, it's nice to see that the Jews haters like you are so stupendously thick.""",1
"""fairedgar remark that jews cannot secular because Judaism a religion about the stupidest ever read. Everyone is born into but if you 'practice' that religion, then are a secular member of that religion.\n\nMind you, that Jews you so stupendously thick.""",1
"""You are the keel version of mickey mouse,lol""",1
"are mickey mouse,lol""",1
"""No sweetie, you're the ""tuff"" guy:\n\nYou are a scumbag. You better hope you bite your lip in public punk. If Im ever unfortunate enough be in your presence and hear that vile garbage, it will be thing out of your hole.\nYou go first - use a real number this time.""",1
"""No sweetie, you're ""tuff"" are a You better you lip in public punk. Im enough your hear vile garbage, will be out your first - a real time.""",1
"""Maybe you should** be in school.....""",1
"""Maybe school.....""",1
"""To Mister Blooming Idiot Berg: Your Mom! """,1
"""To Blooming Idiot Berg: Mom! """,1
"""He's on roids you are a sucker, don't delete my comment you curse mod.""",1
"""He's on roids you sucker, don't delete you mod.""",1
"""No. In your mom's bed. """,1
"""No. your mom's bed.",1
"""LOL you're the one being worked up. I just mentioned that we need to score more to kill the game and increase our goal difference, and you're going all over the place saying I'm a moron? You're the one not making sense here. \n\nYou're the one who should sod off, make sure you learn to read English properly before you come here and troll. What a fail loser""",1
"""LOL you're the one I just we need to more to game and increase goal you're all over saying I'm a moron? You're the making sense here. the one who should sod off, make sure learn to read English you and troll. What a fail loser""",1
"""ONCE AGAIN IT WAS but DANCING AND but BECAUSE IM ESTABLISHED AND SO IS MY FAMILY DONT MEAN THAT I DONT WATCH NETWORK TV OR TV PERIOD THE ONLY PEDOPHILE IS YOU AND YOU RATHER SUPPORT THE POLISH DEATH SONG ANYONE CAN GOOGLE OR YAHOO SOME HISTORY BUT IF YOU TRULY WANT THE ANSWER TO SOMETHING IN HISTORY DONT GOOGLE YOUR RESEARCH GO READ A BOOK YOU RATHER KIDS SING ABOUT DEATH THAN TO DO SOMETHING SO INNOCENT AS but DANCING LIKE I SAID BEFORE GET THE FUCK ON WITH THAT DUMB SHIT BECAUSE LIKE YOU IM HUMAN AND I TOO LIKE TO BE ENTERTAINED BUT IT IS ALL OF HOW SOME ONE VIEWS IT AND YOUR VIEW ISNT MY VIEW OBVIOUSLY""",1
"""ONCE AGAIN IT WAS JUST DANCING AND JUST BECAUSE IM IS FAMILY DONT THAT WATCH NETWORK TV TV PERIOD ONLY PEDOPHILE IS YOU AND YOU RATHER THE SONG ANYONE CAN GOOGLE OR SOME BUT YOU TRULY THE ANSWER TO SOMETHING HISTORY DONT GOOGLE YOUR RESEARCH GO READ A BOOK RATHER KIDS ABOUT DEATH THAN TO SOMETHING SO INNOCENT AS DANCING LIKE I SAID GET ON WITH YOU HUMAN AND I TOO LIKE TO ENTERTAINED IT IS ALL OF HOW SOME ONE VIEWS IT VIEW ISNT MY VIEW OBVIOUSLY""",1
"""Your a nasty boy. """,1
"""Your a nasty boy. """,1
"""\xa0@xPeachRose7\n\xa0YOU'RE THE ONE WHO HAS NO LIFE CUZ YOU WATCH HER TUTORIALS BITCH""",1
"HAS NO LIFE YOU WATCH HER TUTORIALS BITCH""",1
"""You're an idiot baldo. """,1
"""You're an idiot """,1
"""Buddy you sound like a complete clown on here running your back_talk """,1
"you sound like complete clown on here running your mouth """,1
"""setting up the DP\n\xa0\nAlso, Fuck you luke scott.\xa0 Fuck you""",1
"""setting up DP\n\xa0\nAlso, Fuck you luke scott.\xa0 you""",1
"""You are a loser in every sense of the word. Your presence on Earth, is a loss for humanity. """,1
"""You loser in every sense the word. presence Earth, is a for humanity. """,1
"""You're intellectually challenged.""",1
"challenged.""",1
"""Your numbers are so far off you have no idea what you are talking about.\xa0 Did you take your Prozac today?\xa0 Please do it now.""",1
"""Your numbers are so off you no idea you talking about.\xa0 your Prozac today?\xa0 Please it now.""",1
"""Phil\n\nAnd and_so you fell off the hotel balcony.\n\n.""",1
"""Phil\n\nAnd then you off hotel",1
"""i hate racist inbreed white\xa0people\xa0that's\xa0why we stay fucking ya'll up dumb ass may ain't over pussy it can be may day in this bitch""",1
"""i hate racist inbreed we stay fucking ya'll up dumb may ain't over it can be this bitch""",1
"""<strong>Obama's campaign is in deep trouble. The have to place the race card, the scare women card, the scare seniors card, and the class-warfare card. That is all he has. <u>He sure can't run on his failed record. """,1
"is in deep to place the card, the scare scare seniors card, and the class-warfare card. That is he has. <u>He sure can't run on his record.",1
"""You're not hot. Get over yourself""",1
"""You're not over",1
"""Are you spewing blind hatred? Do you real a fair/just mind in your head? """,1
"""Are you spewing blind Do you a fair/just in your """,1
"""yourmamatoo\xa0So_1\xa0One of your illiterate relatives, I'm guessing. """,1
"""yourmamatoo\xa0So_1\xa0One of your illiterate guessing. """,1
"""@NickiMinaj1 - how bout not i do what i want to do you know im right thats why you suffer nothing to say about it so just crowl back to your little hole and shut the f up okay """,1
#NAME?,1
"""what an idiot""",1
"""what idiot""",1
"""HEY! jAred...\n\nYou're going to wake the be_intimate up breathing through a fucking tube...""",1
"""HEY! jAred...\n\nYou're going to wake the fuck up breathing through fucking tube...""",1
"""What I want to know is why you haven't posted your address like you said you would so I can lap_up your ass until you're dizzy. Ask PATRICPARAMEDIC about the tongue job I did on his ass rim.""",1
"""What I want know is why you your address you said so I lick your ass until Ask PATRICPARAMEDIC about job I his ass",1
